"828","CÁDIZ","ANDALUCÍA","ALGAR","ALGAR","11639","CARRETERA ARCOS- ALGAR KM. 16,2","I","","1.389","CLC CALIDAD LOW COST","Low Cost"
"828","SEVILLA","ANDALUCÍA","SEVILLA","SEVILLA","41015","CALLE GANIMEDES, 9","N","","1.342","COSTCO","Low Cost"
"828","CÁDIZ","ANDALUCÍA","ALGECIRAS","ALGECIRAS","11205","TERRENOS PP MENACHA (S.EJ.), 9","D","","1.269","BALLENOIL","Low Cost"
"828","JAÉN","ANDALUCÍA","CAROLINA (LA)","CAROLINA (LA)","23200","CALLE FARIÑAS FERRERO, S/N","N","","1.339","E.S. PASEO DE LA VIRGEN","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","RUTE","RUTE","14960","AVENIDA BLAS INFANTE, S/N","D","","1.435","F.DEL MORAL","Low Cost"
"828","JAÉN","ANDALUCÍA","MENGÍBAR","MENGIBAR","23620","N-323A (BAILÉN-MOTRIL) km 14,4","D","1.499","1.399","ARENAS CAMACHO, S.L.","Low Cost"
"828","GRANADA","ANDALUCÍA","ALBOLOTE","ALBOLOTE","18220","POLIGONO JUNCARIL CALLE MOTRIL PARCELA 238, 238","D","","1.278","LERFU","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","ALMEDINILLA","ALMEDINILLA","14812","POLIGONO INDUSTRIAL LOS BERMEJALES VIAL 2 C/ CAÑADA, 18/19","D","","1.359","FITO","Low Cost"
"828","ALMERÍA","ANDALUCÍA","PULPÍ","PULPI","04640","POLIGONO POLIGONO INDUSTRIAL PULPI, S/N","D","","1.349","E.S. AQUACENTER","Low Cost"
"828","SEVILLA","ANDALUCÍA","CORONIL (EL)","CORONIL (EL)","41760","CARRETERA A-375 KM. 24","D","","1.379","SOL","Low Cost"
"828","CÁDIZ","ANDALUCÍA","OLVERA","OLVERA","11690","CALLE LAVANDERA, 2","D","","1.359","HEMEGAS","Low Cost"
"828","MÁLAGA","ANDALUCÍA","MOLLINA","MOLLINA","29532","AVENIDA DE LAS AMÉRICAS, 35","D","","1.335","S.COOP.AND. AGRÍCOLA VIRGEN DE LA OLIVA","Low Cost"
"828","HUELVA","ANDALUCÍA","HUELVA","HUELVA","21005","RONDA NORTE km 8,5","N","","1.429","TYCSA RONDA NORTE","Low Cost"
"828","ALMERÍA","ANDALUCÍA","SANTA FE DE MONDÚJAR","SANTA FE DE MONDUJAR","04420","N-324 km 311,900","N","","1.429","LOS MILLARES","Low Cost"
"828","MÁLAGA","ANDALUCÍA","MOLLINA","MOLLINA","29532","CR N-334, 143 (N-334 km 143,2)","I","","1.376","ES LIMONAR","Low Cost"
"828","HUELVA","ANDALUCÍA","HUELVA","HUELVA","21007","AVDA. NUEVO COLOMBINO S/N.","D","","1.429","TYCSA TRAFICO PESADO","Low Cost"
"828","ALMERÍA","ANDALUCÍA","NÍJAR","SAN ISIDRO DE NIJAR","04117","PARAJE CAÑADA MENA, PARCELAS 10-11, 10","N","","1.359","COPROHNIJAR S.C.A.","Low Cost"
"828","ALMERÍA","ANDALUCÍA","EJIDO (EL)","EJIDO (EL)","04700","CALLE CUATRO VIENTOS 228, S/N","I","","1.239","E.S CAMPOEJIDO LAS PEÑAS","Low Cost"
"828","CÁDIZ","ANDALUCÍA","PUERTO DE SANTA MARÍA (EL)","PUERTO DE SANTA MARIA (EL)","11500","CARRETERA CR CA-603 KM. 4,350","D","","1.349","SP","Low Cost"
"828","ALMERÍA","ANDALUCÍA","ROQUETAS DE MAR","ROQUETAS DE MAR","04740","CARRETERA ALMERIA 9029 KM. 1","D","","1.389","E.S PACOCALCULA","Low Cost"
"828","SEVILLA","ANDALUCÍA","PUEBLA DEL RÍO (LA)","PUEBLA DEL RIO (LA)","41130","AVDA. ISLA MAYOR,18","N","","1.379","E.S. SALVADOR CABELLO","Low Cost"
"828","GRANADA","ANDALUCÍA","ALBOLOTE","ALBOLOTE","18220","CALLE MOTRIL, PARCELA, 243","N","","1.309",".ES CARBURANTES","Low Cost"
"828","JAÉN","ANDALUCÍA","GUARROMÁN","GUARROMAN","23210","POLIGONO POLÍGONO INDUSTRIAL DEL GUADIEL, 288","D","","","GASONTRUCK","Low Cost"
"828","SEVILLA","ANDALUCÍA","CARMONA","CARMONA","41410","POLIGONO DE BRENES CALLE H, 52","N","","1.309","BALLENOIL","Low Cost"
"828","JAÉN","ANDALUCÍA","BAEZA","BAEZA","23440","CARRETERA N-321 KM. 18","D","","1.429","E.S. PONTE OBISPO SL","Low Cost"
"828","ALMERÍA","ANDALUCÍA","ALBOX","ALBOX","04800","POLIGONO INDUSTRIAL ALBOX, APARTADO 148, S/N","D","","1.269","E.S.TERDIGUERA","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","LUCENA","LUCENA","14900","POLIGONO LOS POLVILLARES PLAN PARCIAL, 1","N","","1.409","CARREFOUR","Low Cost"
"828","GRANADA","ANDALUCÍA","GRANADA","GRANADA","18015","AVENIDA AVDA DE ANDALUCÍA, S/N","D","","","NATURGY ES GRANADA-PETROL&GO","Low Cost"
"828","GRANADA","ANDALUCÍA","CASTILLÉJAR","CASTILLEJAR","18818","CARRETERA BENAMAUREL-HUESCAR KM. 13","N","","1.399"," AGLA","Low Cost"
"828","SEVILLA","ANDALUCÍA","ALCOLEA DEL RÍO","ALCOLEA DEL RIO","41449","CARRETERA SE 431 KM 89 KM. 89","I","","1.359","SENDA","Low Cost"
"828","SEVILLA","ANDALUCÍA","SEVILLA","SEVILLA","41016","CALLE PARSI 6, 42","D","","1.319","GACOSUR PARSI","Low Cost"
"828","JAÉN","ANDALUCÍA","JAÉN","JAEN","23009","CALLE DE LOS PLATEROS, 1","D","","1.279","ENERGY24H","Low Cost"
"828","CÁDIZ","ANDALUCÍA","TARIFA","TARIFA","11380","CALLE ALGECIRAS, 58","N","","1.339","TARIFA OIL","Low Cost"
"828","ALMERÍA","ANDALUCÍA","ALMERÍA","ALMERIA","04001","CALLE ROSITA, 25","D","","1.299","SECTOROIL","Low Cost"
"828","GRANADA","ANDALUCÍA","GRANADA","GRANADA","18006","CARRETERA N323 KM. 134","I","","1.369","CARREFOUR","Low Cost"
"828","JAÉN","ANDALUCÍA","GUARROMÁN","GUARROMAN","23210","POLIGONO GUADIEL, 139","N","","1.444","IDS","Low Cost"
"828","GRANADA","ANDALUCÍA","GRANADA","GRANADA","18003","CALLE CAMINO DE RONDA, 199","D","","1.319","EASYGAS","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","CÓRDOBA","CORDOBA","14007","POL. IND. DE CHINALES 51-52.","N","","1.379","E.S. GESTINCO CARDADOR ","Low Cost"
"828","MÁLAGA","ANDALUCÍA","MÁLAGA","MALAGA","29007","CALLE SAIN EXUPERY, S/N","N","","1.439","CARREFOUR","Low Cost"
"828","ALMERÍA","ANDALUCÍA","LUBRÍN","LUBRIN","04271","POLIGONO LA REDONDA, 1","D","","1.339","INICIATIVAS RUMIAL","Low Cost"
"828","JAÉN","ANDALUCÍA","BAEZA","BAEZA","23440","CAMINO VIEJO DE JAÉN S/N","N","","1.315","OLEICOLA JAEN S.A.","Low Cost"
"828","SEVILLA","ANDALUCÍA","BENACAZÓN","BENACAZON","41805","CARRETERA A-473 KM. 2,800","D","","1.359","AREA DE SERVICIO LAS NIEVES *","Low Cost"
"828","ALMERÍA","ANDALUCÍA","FINES","CAÑADA DE LAS CRUCES (LA)","04869","CALLE ARGENTINA (CAÑ), 34","I","","1.289","GONZALEZ CAÑABATE CARBURANTES","Low Cost"
